address,basePool0,basePool1,yfi,backstop,ghouls,rope,stakedRopeAmount,unisock,pooliJudge,pooliLawyer,pooliSupporter,defiShare,defiAmount,nftShare,nftAmount,poolyShare,poolyAmount,totalAmount,share,chain
0x779e76758b5538084136132bceb6a672cacdb726,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0x78503534a5783650a34e65f5c33e232e2e011d86,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x78b864a7bce3888460ae9793b827ce521ac0d7bf,,,FALSE,,3,1,10,0,0,0,0,2,1357.21,5.75,3333.249,0,0,4690.46,7.75,Arbitrum
0x78c0a25ccc21604b3d117100de7c9523f53236c7,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x78ebe56bc138069557c89af35eb29023ff31ae2c,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x7944c8bb84dc36db77a1501b7af9502fc80fc3b1,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x79b1a32ec97537486e75d99850bd56ecfa09d643,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x79bcb9108d8d3998922fa2ba002f41ed9c4fe673,Staked,Staked,FALSE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Optimism
0x7ac34681f6aaeb691e150c43ee494177c0e2c183,Staked,,TRUE,,3,0,0,0,0,0,0,2,1357.21,3,1739.087,0,0,3096.297,5,Arbitrum
0x7b4b79c7adb4a7fde8bb3b48b3f133448ce4ddd5,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x7b7736a2c07c4332ffad45a039d2117ae15e3f66,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x7b8987d2d73c43a4ee609e0d37ad1319c6632999,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0x7b8bb2953fa98a061fefa2dce82bcd50d999d0f5,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x7bece831cfba324dba85d616ef59a69e07db97c7,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x7d8e4b2b6a436f55c67a3001c1a9a6a219f3e1d3,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x7db0a3b33ae8a1142dc72bcee61c5b4f7be09186,,,FALSE,,7,0,0,0,0,0,0,0,0,7,4057.869,0,0,4057.869,7,Arbitrum
0x7dd7fd8acd39e557a6c570965eea2b4008c4dd1c,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0x7e461d582a6286ec922b5863453d8c19c2aafe8e,,,FALSE,,0,12,6,0,0,0,1,2,1357.21,4.5,2608.63,1,552.571,4518.411,7.5,Arbitrum
0x7ea9b8ba0d889ba42458f657ed27244ad593dfe7,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x7eb01db53a71b3dec52663d6b216f8f0a48251c9,,,FALSE,,0,0,0,0,0,0,2,0,0,0,0,2,1105.142,1105.142,2,Arbitrum
0x7f2466ae8badee7dc0109edd0b6dde08c432236c,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x805b350408f28966cb4c9dd497f94b0f845b8a1e,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x8098e5854853bbbbdaf9c82a527365a407132a10,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x8109fc79903d3774e2be28d7c08b780acf5731bb,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x8140629badaa17b24544b3b01d4804c011875d1a,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x8155b89b9eff2ac567cfc4ea4a370dadea748902,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x81b5ec3be3d9339299e56665d8206d4d28ece898,,,FALSE,,0,1,38,0,0,0,0,1,678.6051,9.75,5652.032,0,0,6330.637,10.75,Arbitrum
0x82645bc15fee680963bfe321500d74a053c682ea,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x82f659531def6e3893aa584ca242ccd338ae1f0e,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Optimism
0x835fae1cdcf149d0c6b73b04ca82e9376e924a0c,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0x83b146c63dd76836df9fbd9a8594c59d2372bdc2,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x83e12f06cb562c16f83e4d9a74bf96717a50664f,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x841ad0abab2d33520ca236a2f5d8b038addc12ba,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x8448f455fd23a7d347adc630fd3902443c34117c,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Optimism
0x84641137bac4db68de94ec3d2ed89ace0aa88f20,,,FALSE,,8,0,0,0,0,0,0,0,0,8,4637.564,0,0,4637.564,8,Arbitrum
0x847eaa8e0a808305b00305da61b875dd2ca3fbac,,,FALSE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0x84957e6c9f6ccfed9c35c850c3903732ed90858a,,,FALSE,,0,0,0,0,0,0,2,0,0,0,0,2,1105.142,1105.142,2,Arbitrum
0x84e3e0f568ed68b4f6827fe797444b3d5b1fd8b5,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0x85c5489f74fe5000ff0701535d9ec8ef49dfe704,,,TRUE,,3,2,39,0,0,0,0,1,678.6051,13.25,7680.966,0,0,8359.571,14.25,Arbitrum
0x860841409a0176729fbcecc74606e90ffc833158,,,FALSE,,0,3,11,0,0,0,0,0,0,3.5,2028.934,0,0,2028.934,3.5,Arbitrum
0x87616fa850c87a78f307878f32d808dad8f4d401,,,TRUE,,0,0,0,0,0,0,0,3,2035.815,0,0,0,0,2035.815,3,Arbitrum
0x879d15d6c06404e798cac7ff74e2fedb562ea1b5,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0x8810c24cb020011983215df08c734223791ef19e,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x88b617d618e3391e8507cfbe3906c20cfc72b43d,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Optimism
0x88c18570dbc6a281a45d34e0086eb87d5361c4fc,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x88ce2d4fb3cc542f0989d61a1c152fa137486d81,,,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0x894d8502aa32714b2ec0ea6956f26fae3dd2a551,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Arbitrum
0x89586787c8bc942478f4041b3e2cdc56fded5911,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x898ae85154edf810b240c7aa787497d1b097e74f,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x899b2d61a5943dd2452cbc9ff5d158c63a2275dd,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x89d394418ee349d26aef5d0a3b9e3378f0cca16d,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x8b291f8e02926feb062c6aa8822b1fa4e64eb3d5,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Optimism
0x8b46c65cea244b045e0c076b3b3e502b3ab62d25,Staked,,FALSE,,3,0,0,0,0,0,0,1,678.6051,3,1739.087,0,0,2417.692,4,Optimism
0x8bb18f1eeb8d170f4edfe2c5d008986171b4e572,Staked,Staked,FALSE,,0,8,0,0,0,0,0,2,1357.21,2,1159.391,0,0,2516.601,4,Arbitrum
0x8bf64312be1d4e502dcc0533d5cadf0a4f8d551e,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Optimism
0x8c0e1c1b7ca56cbf74b88de1c07e0a7216ee90b6,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x8c75d3585a21c21bb62cc255836d6531bd948f1a,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x8cbf7a00de4327f173c2a83ff8a6ff63ddadbcf2,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x8cd9f9c08c6a3f891bc570f1d6a3dc91c1f62bb0,,,TRUE,,3,0,0,0,0,0,0,3,2035.815,3,1739.087,0,0,3774.902,6,Arbitrum
0x8ce17ff2c7376e9adfe9c63c47a801097fa6c525,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0x8ceb9779b4ae9374d13f612b3eb440fdac8fd6c2,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x8d138c01765483cb79d787ce5933f609cbfdabcf,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0x8d5ba014b9341d7736ff3cac0e4edc6785a9a29a,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x8e1343508cba64eb1ae15c17182685b4e38f37e1,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x8e6136ce3572d5c9be30b06b0bc1838f36a16f21,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Optimism
0x8edb046b1dcaa1222d4779eb814c15f2f358f6b7,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x8f4115a174b5d669f8c78cdf460a0a0be3747c30,,,TRUE,,0,0,0,0,0,0,1,1,678.6051,0,0,1,552.571,1231.176,2,Optimism
0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,Staked,Staked,TRUE,,0,0,0,0,0,0,1,3,2035.815,0,0,1,552.571,2588.386,4,Arbitrum
0x902fe20bdd1769a14e7c92a0fe7bbb1db1935af7,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0x90386491af160c384e8297a5289190d3a8d22a6f,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x905f7b17dd7d8de1df49201ba83932c2d2e70f13,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0x9074bc544768423c0d9c9a109c0063cd3bb1f810,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x91400be76b7171cf932ae252390d2b60e2c73013,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x9223239816b1c923f610dbe27d4ca3046e462c58,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x93146d9978d286ee085ba68ee1786a0b6eda64ec,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x938bf2b8a7e40472d846e50b8ffe763a0fc749d4,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0x9462881d61b9379ee4fff783c2bd8ac80d945aaf,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0x95011b346420127a6c132da9156b53e731206f95,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x951214038a220fbdf9803db3dffeb97b12d12314,,,FALSE,,0,1,43,0,0,0,0,0,0,11,6376.651,0,0,6376.651,11,Arbitrum
0x9521f89054b27167263053651352a007d4ff4855,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x9545d4a659ea0815ee65a12a41be73728d9942e1,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0x9568f75d7595193808c5c801fea6aeaba2ef1630,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x962de35217e9d4d0d79e8106a3d5ea121fe71685,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x96438be35c15c57622af3e05f148f71b903e9baf,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x96ae65b7a604e1528c1076edf31825bc30f621cd,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0x96bcf8a9b2e9de1fc74d9acfdf467b9bc50655fd,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Arbitrum
0x97130cd06502d16204e9f30c037c1bce80a401d1,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x97263302056c9d2f708153c0aeee7b7fe5ebec93,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x97ca60a08b2d2c38f14ab18fca6d77457dda0eae,,,FALSE,,0,15,12,0,0,1,0,0,0,6.75,3912.945,10,5525.71,9438.655,16.75,Optimism
0x98ccf605c43a0bf9d6795c3cf3b5fed836330511,,,FALSE,,7,0,0,0,0,0,0,0,0,7,4057.869,0,0,4057.869,7,Arbitrum
0x995a5f53682d5d65f92589e8fab8eb474a3c9b90,,,FALSE,,0,2,10,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0x99663f821ef03e31c495675e7dc114be86e6f6b5,,,FALSE,,0,5,10,0,0,0,0,0,0,3.75,2173.858,0,0,2173.858,3.75,Arbitrum
0x99791218f4888e959fb8a27e8255dd78da5810c2,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x99b7bbe8c39dac8eb68dc066b72a6e5a5dd84d30,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x99e4a442d9c348476feb7d8e7d5133a0804687c6,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x99fa48ccea8a38cde6b437450ff9bbddafaa4fc8,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x9aaf05c19dea7b85ec4cd3a5bd2b198e56c7e56e,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x9addbaab4ceb0dd829c6d8ea5ade0962e1de1a4b,,,FALSE,,0,20,0,0,0,0,0,0,0,5,2898.478,0,0,2898.478,5,Arbitrum
0x9aed1833028f064facc051cea2f19cf74e3297fb,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Optimism
0x9aefaf87d679b2d72ced573987470f4928d7b704,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x9afd2bb60417739f4865f61388e074b24db12b98,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x9b46663935761dc6fe12743a9be40fdc1ae74bc4,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0x9bccd7453550cc6d7bec5f62bdd2b3d9de193e84,,Staked,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0x9be5eaf21e85e6d7fdc2f24fc53774317053230a,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x9be8e4e9d4a68bbdaa8decae9f728ed50599be7c,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0x9d7cd569f1f47c903515bc078279e697542f14b3,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x9dbd064273b86f740cf537d199728a08db1054f3,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x9df335c0a8d4a2ac50f8ffe8cdcdb74438c66669,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x9e0bba8e7e9194476f1b3d329ae7f988f580da3a,,,TRUE,,0,0,0,0,0,0,1,1,678.6051,0,0,1,552.571,1231.176,2,Arbitrum
0x9e353fbdc3ec7290290bda31a8001cb609858adf,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0x9e59cecdb60901e7034129b1f2264f5472dbf751,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x9ee73ec148b8f68da65598ebb497f1e7e9957219,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x9eed555a7b54471a0808cec8d176980323674bc8,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x9eff5b715d0e2c0ecdacb029c742dd516a751213,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0x9f36a6bb398118bdcd5b1bc3343d8feb6d7d02b9,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x9fb622b200d7403be7c596164018fc7f39ab1536,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0x9fc7eeacd27d38a436462bb43ad97e49106820d7,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0x9fecf056375a973308bb3d6fb6b1c230cfd21456,,,FALSE,,23,0,10,0,0,0,0,0,0,25.5,14782.24,0,0,14782.24,25.5,Arbitrum
0x9fed0b1b2326ecf1b75412481f5aad84b6d3d682,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xa0768b454fc4ae5fa7885cfcb379706be6b1633b,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xa1f388f9d0201f80bd2fd5b1100c0976bbbf3864,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xa22bd9c8b6810ae567d52f6e8e12da68cd809bae,,,FALSE,,0,93,65,0,0,0,0,0,0,39.5,22897.97,0,0,22897.97,39.5,Arbitrum
0xa24009a666a0ca097353c392256220a1f5f68c13,,,FALSE,,0,1,11,0,0,0,0,2,1357.21,3,1739.087,0,0,3096.297,5,Arbitrum
0xa2e7002e0ffc42e4228292d67c13a81fdd191870,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xa2e9ec27b948d85b11f7935728cb68e11d73d8fd,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xa31545e5f7d4ec0fabf76005064b0577fa0680a3,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Arbitrum
0xa31c2232842e631ccb2d2e4110b356bab21e6020,,,FALSE,,0,0,0,0,0,0,2,0,0,0,0,2,1105.142,1105.142,2,Arbitrum
0xa3953352beab67861e5a7fff47f36611a1ff5335,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xa3e51498579db0f7bb1ec9e3093b2f44158e25a5,,,FALSE,,4,3,2,0,0,0,0,0,0,5.25,3043.402,0,0,3043.402,5.25,Optimism
0xa40dbde8356be5929c8ea9d27368c1bd515ec7b0,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xa4e84fc34cc686d8565b1ed22f4a019752875bc1,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xa4f57f532a383c8ee3af9c9e47f46e1d5863dbc3,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xa58afd84683db3ed63317636c94c82774526006a,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xa58b4a80de82b889ff40e487c58208a429c77f88,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,,,FALSE,enlisted,0,0,0,0,0,2,7,1,678.6051,0,0,27,14919.42,15598.02,28,Optimism
0xa5c6e658ecb0392bb290b9c46556d2aa4dd23615,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Optimism
0xa6a2b356718faf8cce70e78f06712f1ce5917d04,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xa743fe8381f3950571564e7e8a59456cd1cb6104,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xa74e65f8bee81a717de22cc49d798caa11fb494a,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xa7d763bc1e788904f2e20b91d3c51e47524ba189,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xa7d7ac8fe7e8693b5599c69cc7d4f6226677845b,,Staked,FALSE,,6,1,0,0,0,0,0,1,678.6051,6.25,3623.097,0,0,4301.702,7.25,Arbitrum
0xa867f01382bddb3bc9525d1151c96c42f4d6d4bc,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xa892744bef21efe19540372fa9e612c27bebb841,,,FALSE,,0,1,15,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Arbitrum
0xa915be4b339307de39de6f7d5a8ca1644b230c4e,Staked,Staked,TRUE,,0,0,0,0,0,0,0,3,2035.815,0,0,0,0,2035.815,3,Optimism
0xa9369d576cd73ec101f6fc3130693516a1b01974,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xa94b40c53432f0576e64873ce1cead1aae62fc90,,,TRUE,,0,0,0,0,0,0,1,1,678.6051,0,0,1,552.571,1231.176,2,Arbitrum
0xa9f078b3b6dd6c04308f19def394b6d5a1b8b732,,,FALSE,,5,0,0,0,0,0,0,0,0,5,2898.478,0,0,2898.478,5,Arbitrum
0xaa1c2195f2d7ec7d2683fcec2c54445a16adba93,,,FALSE,,3,0,0,0,0,0,0,1,678.6051,3,1739.087,0,0,2417.692,4,Optimism
0xaa55b756cc30eebb2728fe5d43d334625e0a0b4c,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xab02469559a8a4ac1131c99b018f4a9314f12c06,,,TRUE,,0,0,0,0,0,0,0,3,2035.815,0,0,0,0,2035.815,3,Arbitrum
0xab769309ebceeda984e666ab727b36211ba02a8a,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xabd7d0eb66fce4bace4659554277f6f52f5598ba,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xabdb1f94bff885bd8933ac4f8aaacda4326491de,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xac1b80e06f970879bfb8f2b92b59442593f332b6,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xac46dac5c58bf33a216a0b756bfb9b3d86407f97,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Optimism
0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9,,,FALSE,,0,0,0,1,0,0,1,0,0,1,579.6956,1,552.571,1132.267,2,Arbitrum
0xad16ebe6ffc7d96624a380f394cd64395b0c6144,,,FALSE,,0,1,0,0,0,0,0,0,0,0.25,144.9239,0,0,144.9239,0.25,Arbitrum
0xad23478e425de2c32764505d24619a7a38a4ae22,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xad7a185b2456d5afd85838a50c7d8ace3ab2f871,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xae0255dea4d7a801cfb110882395c6d3dfc06bde,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xae653682dee958914a82c9628de794dcbbee3d04,,,TRUE,,0,0,0,0,0,0,0,3,2035.815,0,0,0,0,2035.815,3,Arbitrum
0xaee33d473c68f9b4946020d79021416ff0587005,,,FALSE,,3,0,0,0,0,0,1,0,0,3,1739.087,1,552.571,2291.658,4,Arbitrum
0xaf0f0b5c4110df25ab46dd9f025084229a9f8352,,,FALSE,,2,4,0,0,0,0,0,1,678.6051,3,1739.087,0,0,2417.692,4,Arbitrum
0xaf1bff74708098db603e48aaebec1bbae03dcf11,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Arbitrum
0xaf3b683910ee9184c4b3f449155f8ccbb6137567,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xafd0770b7539db98f9b85736a2ccbd3a229c78a4,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xafe2b51592b89095a4cfb18da2b5914b528f4c01,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb03f5438f9a243de5c3b830b7841ec315034cd5f,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb0e4352a950d6294614fd55cabc61efd839ea558,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xb109e15bb4f808e8cb64aad7d1e4588e0a1f4608,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xb10a17fa1bd936f1058d9eab01a742a7b60272d0,,,TRUE,,3,0,0,0,0,0,0,1,678.6051,3,1739.087,0,0,2417.692,4,Arbitrum
0xb10be5cbbf9655ed3648184ade56d3b4d6cedd4f,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb10c772ba9c1c30b9c8dd34574ebeaa848b10c77,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
